course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
82960,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,TRUE,20,78,0,18,Beginner Level,1.5 hours,2013-11-18T20:23:02Z,Musical Instruments
1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,TRUE,105,31,4,92,Beginner Level,4 hours,2017-05-24T17:03:41Z,Musical Instruments
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,https://www.udemy.com/beginning-bassoon/,TRUE,50,205,11,77,Beginner Level,5 hours,2015-04-15T16:32:47Z,Musical Instruments
589900,The 7 Day Guitar Method,https://www.udemy.com/7-day-guitar-method/,TRUE,20,213,4,11,All Levels,2.5 hours,2015-10-26T19:19:34Z,Musical Instruments
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,https://www.udemy.com/instant-harmonica-play-star-wars-and-the-lion-sleeps-now/,TRUE,40,33,3,20,All Levels,1.5 hours,2016-08-13T12:50:31Z,Musical Instruments
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,https://www.udemy.com/instant-harmonica-play-adeles-wonderful-hello-today/,TRUE,20,284,3,12,All Levels,1 hour,2016-05-30T18:19:12Z,Musical Instruments
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,TRUE,50,8,2,16,Beginner Level,1 hour,2017-06-20T19:53:50Z,Musical Instruments
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,https://www.udemy.com/oboe-beyond-beginner/,TRUE,50,98,6,73,Intermediate Level,5.5 hours,2015-01-01T01:25:10Z,Musical Instruments
56970,Drum Set for Beginners,https://www.udemy.com/drum-set-for-beginners/,TRUE,20,119,8,26,Beginner Level,3.5 hours,2013-10-02T02:34:36Z,Musical Instruments
762482,Guitar Lessons - Economy Picking Essentials,https://www.udemy.com/guitar-lessons-economy-picking-essentials/,TRUE,35,45,5,15,Intermediate Level,1.5 hours,2016-02-15T18:55:28Z,Musical Instruments
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,https://www.udemy.com/robert-johnson-scrapper-blackwell-guitar-lessons/,TRUE,20,297,7,7,Intermediate Level,2.5 hours,2013-10-07T15:34:58Z,Musical Instruments
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,TRUE,30,137,2,43,Beginner Level,4.5 hours,2016-06-13T15:00:33Z,Musical Instruments
721274,Learn to Play Irish Fiddle,https://www.udemy.com/learn-to-play-irish-fiddle/,TRUE,60,112,7,63,Beginner Level,5.5 hours,2016-01-18T17:07:29Z,Musical Instruments
719920,Hands-On Guitar: The Beginner's Guide,https://www.udemy.com/hands-on-guitar-the-beginners-guide/,TRUE,20,28,7,72,Beginner Level,4 hours,2016-01-22T18:49:15Z,Musical Instruments
846962,Slap Bass For Beginners,https://www.udemy.com/slap-bass-for-beginners/,TRUE,50,79,3,25,All Levels,1.5 hours,2016-06-23T16:37:38Z,Musical Instruments
206986,Piano Lessons for Beginners Made Easy,https://www.udemy.com/piano-lessons-for-beginners-made-easy/,TRUE,25,333,5,40,Beginner Level,3 hours,2014-05-28T19:07:38Z,Musical Instruments
813142,Horn Pro Series - You're going to love playing French Horn,https://www.udemy.com/horn-pro-series/,TRUE,50,48,3,61,All Levels,8 hours,2016-04-08T23:08:08Z,Musical Instruments
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/,TRUE,20,41,1,13,All Levels,1 hour,2015-12-28T20:45:10Z,Musical Instruments
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,TRUE,35,209,5,19,Expert Level,1.5 hours,2014-10-10T08:05:42Z,Musical Instruments
815182,Saxophone Pro Series - You're going to love practicing Sax,https://www.udemy.com/saxophone-pro-series/,TRUE,50,119,4,32,All Levels,5.5 hours,2016-04-08T23:06:53Z,Musical Instruments
476000,Easy Piano for Kids - Complete Beginner Piano Course,https://www.udemy.com/easy-piano-for-kids-pinogi/,TRUE,115,139,8,104,Beginner Level,5.5 hours,2015-06-26T22:34:55Z,Musical Instruments
762240,Guitar Lessons - Two Handed Tapping Essentials,https://www.udemy.com/guitar-lessons-two-handed-tapping-essentials/,TRUE,35,41,2,11,Intermediate Level,1.5 hours,2016-02-14T22:09:55Z,Musical Instruments
810576,Clarinet Pro Series - Fall in love with the Clarinet,https://www.udemy.com/clarinet-pro-series/,TRUE,50,95,3,30,All Levels,6 hours,2016-04-08T22:28:18Z,Musical Instruments
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,https://www.udemy.com/trumpet-etudes-allegretto/,TRUE,50,184,4,82,Intermediate Level,4 hours,2014-03-26T04:01:28Z,Musical Instruments
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,TRUE,20,8,1,9,Beginner Level,1 hour,2017-03-16T22:39:09Z,Musical Instruments
180680,Master the Saxophone: Intermediate Instruction Made Simple!,https://www.udemy.com/saxophone-beyond-beginner-a-guide-from-musicprofessor/,TRUE,50,376,9,86,Intermediate Level,5.5 hours,2014-03-17T18:21:36Z,Musical Instruments
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,TRUE,20,37,7,6,Beginner Level,1.5 hours,2017-03-15T16:20:15Z,Musical Instruments
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",https://www.udemy.com/compose-and-improvise-through-puccini/,TRUE,20,169,3,16,All Levels,2 hours,2013-10-21T13:48:20Z,Musical Instruments
1113008,Building Up To Barre Chords,https://www.udemy.com/building-up-to-barre-chords/,TRUE,20,20,6,12,All Levels,43 mins,2017-03-16T22:57:47Z,Musical Instruments
807494,Learn the Violin - Bowing Techniques,https://www.udemy.com/learn-the-violin-bowing-techniques/,TRUE,80,89,6,12,Intermediate Level,40 mins,2016-06-26T23:42:59Z,Musical Instruments
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-3-minor-blues-essentials/,TRUE,45,98,5,14,All Levels,2 hours,2016-02-13T02:57:32Z,Musical Instruments
12214,Back 2 The Basics,https://www.udemy.com/gospel-piano-101/,TRUE,50,265,23,65,All Levels,3 hours,2013-07-19T18:11:57Z,Musical Instruments
344180,Play the Jews Harp - instant skills for non musicians.,https://www.udemy.com/play-the-jews-harp/,TRUE,25,196,16,35,Intermediate Level,2.5 hours,2015-01-22T16:06:05Z,Musical Instruments
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,https://www.udemy.com/trumpet-beyond-beginner/,TRUE,50,292,18,130,Intermediate Level,7 hours,2014-03-24T16:33:14Z,Musical Instruments
1076244,Practical Guitar Theory: Level 1,https://www.udemy.com/practical-guitar-theory-level-1/,TRUE,60,14,3,41,All Levels,1.5 hours,2017-05-01T21:04:16Z,Musical Instruments
1036338,Instant harmonica - enjoy playing Silent Night tonight!,https://www.udemy.com/instant-harmonica-enjoy-playing-silent-night-tonight/,TRUE,40,16,3,12,All Levels,38 mins,2016-12-14T21:53:51Z,Musical Instruments
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,https://www.udemy.com/harp-and-soul-learn-the-secrets-of-the-harmonica/,TRUE,35,114,8,59,All Levels,2 hours,2014-10-01T10:06:34Z,Musical Instruments
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",https://www.udemy.com/play-leyenda-canarios-and-bach-on-classical-guitar/,TRUE,195,185,8,70,Intermediate Level,7.5 hours,2015-11-05T23:30:42Z,Musical Instruments
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,https://www.udemy.com/instant-harmonica-play-the-cool-celtic-tune-dirty-old-town/,TRUE,40,42,8,17,All Levels,1.5 hours,2016-10-12T16:54:54Z,Musical Instruments
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,https://www.udemy.com/ultimate-beginner-guitar-guide/,TRUE,45,57,9,15,Beginner Level,2 hours,2016-02-16T17:19:38Z,Musical Instruments
648492,Guitar Lessons : Rock Guitar in 1 Day!,https://www.udemy.com/rock-guitar/,TRUE,50,17,4,37,Beginner Level,1.5 hours,2015-12-06T22:37:13Z,Musical Instruments
222062,Tenor Banjo,https://www.udemy.com/tenor-banjo/,TRUE,40,70,6,18,Intermediate Level,1 hour,2015-06-17T21:41:42Z,Musical Instruments
103662,Introduction to Lead Guitar,https://www.udemy.com/introduction-to-lead-guitar/,TRUE,20,245,8,34,Intermediate Level,1.5 hours,2013-11-26T23:41:44Z,Musical Instruments
742764,Piano With Willie: Basics of Improvisation,https://www.udemy.com/piano-with-willie-basics-of-improvisation/,TRUE,40,76,4,23,Beginner Level,3.5 hours,2016-04-13T06:49:29Z,Musical Instruments
856950,Euphonium Pro Series - Fall in love with the Euphonium,https://www.udemy.com/euphonium-pro-series/,TRUE,50,44,2,40,All Levels,7.5 hours,2016-05-24T16:46:58Z,Musical Instruments
902480,Pure Rock Guitar : Play Like the Gods of Rock!,https://www.udemy.com/pure-rock-guitar-play-like-the-gods-of-rock/,TRUE,45,80,5,24,All Levels,4.5 hours,2016-07-29T21:24:14Z,Musical Instruments
263846,Master the French Horn: Intermediate Instruction Made Simple,https://www.udemy.com/intermediatehorn/,TRUE,50,68,8,126,Intermediate Level,7.5 hours,2014-10-29T19:43:02Z,Musical Instruments
1160066,Classical Guitar Technique: 80/20,https://www.udemy.com/classical-guitar-technique-8020/,TRUE,175,54,0,18,All Levels,2.5 hours,2017-03-30T03:30:37Z,Musical Instruments
625974,Total beginner to intermediate guitar - Learn to play by ear,https://www.udemy.com/beginner-guitar-learn-to-play-by-ear/,TRUE,45,80,4,112,Beginner Level,3 hours,2015-10-16T17:11:30Z,Musical Instruments
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,https://www.udemy.com/aprendiendo-piano-escalas-y-arpegios-mayores-vol-i/,TRUE,50,85,2,30,Beginner Level,1.5 hours,2016-03-31T17:45:31Z,Musical Instruments
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,https://www.udemy.com/aprende-a-tocar-guitarra-rapido-y-facil-con-guitarsimple/,TRUE,40,57,7,16,Beginner Level,4 hours,2014-01-22T06:22:03Z,Musical Instruments
1189926,Ukulele lernen für Papas mit Bruder Jakob,https://www.udemy.com/ukulele-lernen-fuer-papas/,TRUE,55,12,1,38,Beginner Level,1 hour,2017-05-04T21:54:35Z,Musical Instruments
1143414,Tin Whistle Básico,https://www.udemy.com/tin-whistle-basico/,TRUE,20,11,2,53,Beginner Level,1.5 hours,2017-05-17T20:40:25Z,Musical Instruments
1066002,Leve a sua técnica de pedal duplo para um novo patamar,https://www.udemy.com/leve-a-sua-tecnica-de-pedal-duplo-para-um-novo-patamar/,TRUE,40,42,4,196,Intermediate Level,5.5 hours,2017-01-16T15:41:04Z,Musical Instruments
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,https://www.udemy.com/sevillanas-con-castanuelas/,TRUE,40,20,4,24,All Levels,1.5 hours,2016-02-23T18:24:02Z,Musical Instruments
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,https://www.udemy.com/takaacousticguitar/,TRUE,20,41,3,48,Beginner Level,2 hours,2015-07-06T18:23:31Z,Musical Instruments
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,https://www.udemy.com/haqzhind/,TRUE,20,5,1,7,Beginner Level,35 mins,2017-04-19T20:52:48Z,Musical Instruments
13216,Aprende a Tocar Teclado - Piano,https://www.udemy.com/solfeo-musical/,TRUE,35,119,8,52,All Levels,3.5 hours,2012-01-26T05:36:39Z,Musical Instruments
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,https://www.udemy.com/castanuelas-por-sevillanas/,TRUE,40,22,2,17,All Levels,43 mins,2016-02-12T14:41:40Z,Musical Instruments
1152334,Aprende a tocar el acordeón de botones,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones-i/,TRUE,50,20,6,24,Beginner Level,2 hours,2017-05-17T16:50:41Z,Musical Instruments
214770,Aprende a tocar Música Cristiana en el piano y teclado,https://www.udemy.com/aprende-a-tocar-musica-cristiana-en-el-piano-y-teclado/,TRUE,20,17,3,13,All Levels,1 hour,2014-05-16T17:02:00Z,Musical Instruments
1134842,Easy Guitar Songwriting And Harmony,https://www.udemy.com/easy-guitar-songwriting/,TRUE,20,82,3,62,Beginner Level,3.5 hours,2017-03-14T16:24:13Z,Musical Instruments
139772,How to play easy tunes on the harmonica - just the basics,https://www.udemy.com/benhewlett-phb2/,TRUE,35,79,3,15,Beginner Level,1.5 hours,2014-02-25T19:47:53Z,Musical Instruments
171598,Rhythm to Rock Drum Lessons 2,https://www.udemy.com/rhythm-to-rock-drum-lessons-2/,TRUE,20,21,2,11,Beginner Level,1 hour,2014-03-10T02:09:54Z,Musical Instruments
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,https://www.udemy.com/instant-harmonica-play-over-the-rainbow-skye-boat-now/,TRUE,40,29,4,22,All Levels,1.5 hours,2016-07-18T21:54:18Z,Musical Instruments
805706,Bagpipe Instruction For Beginners,https://www.udemy.com/bagpipe-instruction-for-beginners/,TRUE,30,31,4,5,Beginner Level,1 hour,2016-04-24T16:32:40Z,Musical Instruments
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",https://www.udemy.com/flute-solos/,TRUE,50,156,4,62,All Levels,3 hours,2015-09-22T22:02:02Z,Musical Instruments
205764,Rhythm to Rock Drum Lessons 3,https://www.udemy.com/rhythm-to-rock-drum-lessons-3/,TRUE,20,12,2,12,Beginner Level,1 hour,2014-07-18T02:11:57Z,Musical Instruments
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,https://www.udemy.com/guitar-lessons-sweep-picking-arpeggio-essentials/,TRUE,35,74,6,13,Intermediate Level,1.5 hours,2016-02-15T16:59:22Z,Musical Instruments
245722,Painless Piano!,https://www.udemy.com/painless-piano/,TRUE,40,353,1,30,Beginner Level,3.5 hours,2014-06-23T14:11:47Z,Musical Instruments
53157,Beginning Flute Lessons,https://www.udemy.com/beginning-flute-lessons/,TRUE,20,137,12,17,Beginner Level,2.5 hours,2013-05-29T23:20:37Z,Musical Instruments
932842,Piano Lesson Variety,https://www.udemy.com/piano-lesson-variety/,TRUE,40,59,1,28,Intermediate Level,4 hours,2016-08-18T22:00:29Z,Musical Instruments
883138,Pop and Jazz Keyboards and Harmony (beginner level),https://www.udemy.com/pop-and-jazz-keyboards-and-harmony-beginner-level/,TRUE,180,47,7,13,Beginner Level,3 hours,2016-07-12T19:26:29Z,Musical Instruments
139788,Starting to play the blues on your harmonica in easy steps ,https://www.udemy.com/benhewlettharmonicatuitionint1/,TRUE,35,71,3,16,Intermediate Level,2 hours,2014-03-01T18:53:36Z,Musical Instruments
951608,Learn the Viola - Scales and Fundamentals,https://www.udemy.com/learn-the-viola-scales-and-fundamentals/,TRUE,80,21,3,38,Beginner Level,2.5 hours,2016-11-16T17:34:03Z,Musical Instruments
975626,"Learn to Play 'Let It Snow on Piano""",https://www.udemy.com/learn-to-play-let-it-snow-on-piano/,TRUE,40,36,4,8,Intermediate Level,1 hour,2016-10-04T17:36:42Z,Musical Instruments
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,https://www.udemy.com/instant-harmonica-play-the-irish-anthem-danny-boy-today/,TRUE,40,8,1,15,All Levels,1 hour,2017-03-21T20:54:20Z,Musical Instruments
1196538,Piano Building Blocks: Learn Chord Additions & Variations,https://www.udemy.com/pbbchordvariations/,FALSE,Free,375,0,9,Beginner Level,1 hour,2017-07-02T21:55:41Z,Musical Instruments
184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,https://www.udemy.com/saxophone-etude-adagio-con-espressione/,TRUE,50,215,5,80,Intermediate Level,4 hours,2014-03-18T02:25:11Z,Musical Instruments
139794,Killer Harmonica sounds using the tongue and bending notes ,https://www.udemy.com/benhewlettharmonicatuitionint3/,TRUE,35,80,2,16,Intermediate Level,2 hours,2014-03-17T15:18:34Z,Musical Instruments
582390,Instant Harmonica - play When the Saints on harmonica now!,https://www.udemy.com/instant-harmonica-play-when-the-saints-on-harmonica-now/,TRUE,20,31,1,10,Beginner Level,1 hour,2015-08-14T18:30:56Z,Musical Instruments
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,https://www.udemy.com/strumming-the-guitar-5-lessons-on-strum-patterns/,TRUE,20,56,3,10,Beginner Level,38 mins,2013-12-13T01:34:44Z,Musical Instruments
845518,Learn Piano Online-Keys to the Keyboard,https://www.udemy.com/learn-piano-online-keys-to-the-keyboard/,TRUE,50,18,1,9,Beginner Level,2 hours,2016-05-12T17:52:37Z,Musical Instruments
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,https://www.udemy.com/ukulele-lessons/,TRUE,20,57,8,28,Beginner Level,1 hour,2016-06-09T04:54:44Z,Musical Instruments
101504,Blues Guitar Lessons - Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-learn-ragtime-blues-guitar/,TRUE,20,59,3,6,Expert Level,2 hours,2013-11-26T16:12:43Z,Musical Instruments
594852,Getting Started with Power Chords,https://www.udemy.com/getting-started-with-power-chords/,TRUE,20,6,0,27,Beginner Level,1 hour,2015-12-17T20:36:08Z,Musical Instruments
806642,Blues Master - Professional Techniques Piano Course,https://www.udemy.com/blues-master-professional-techniques-piano-course/,TRUE,75,4,0,16,All Levels,1 hour,2016-03-29T00:11:57Z,Musical Instruments
809492,Drumming 101: The Essential Elements,https://www.udemy.com/drums-101/,TRUE,50,4,0,17,Beginner Level,1.5 hours,2017-05-02T13:26:22Z,Musical Instruments
785210,Flute Lessons For Beginners,https://www.udemy.com/the-music-coach-online-flute-lesson-program/,TRUE,95,3,0,41,Beginner Level,2.5 hours,2016-03-09T00:34:03Z,Musical Instruments
339382,Guitar for Christmas!,https://www.udemy.com/guitar-for-christmas/,TRUE,20,7,0,17,Beginner Level,32 mins,2014-11-30T20:48:59Z,Musical Instruments
963664,Learn Piano Online-Nocturnal Piano Solo,https://www.udemy.com/learn-piano-online-nocturnal-piano-solo/,TRUE,60,2,0,11,Intermediate Level,1.5 hours,2016-09-21T04:58:08Z,Musical Instruments
632234,Guitar Chords and Basic Strumming,https://www.udemy.com/guitar-chords-and-basic-strumming/,TRUE,20,3,0,35,Beginner Level,2.5 hours,2015-12-17T18:14:23Z,Musical Instruments
594854,Getting Started on the Acoustic Guitar,https://www.udemy.com/getting-started-on-the-acoustic-guitar/,TRUE,20,3,0,28,Beginner Level,1 hour,2015-10-20T20:02:26Z,Musical Instruments
974704,Learn Piano Online-In the Garden Piano Solo,https://www.udemy.com/learn-piano-online-in-the-garden-piano-solo/,TRUE,60,1,0,11,Intermediate Level,1 hour,2016-10-03T22:36:29Z,Musical Instruments
545036,Saxophone Essentials: Beginners Course,https://www.udemy.com/saxophone-essentials-beginners-course/,TRUE,40,3,0,16,Beginner Level,1.5 hours,2017-04-26T17:28:12Z,Musical Instruments
388712,Learn To Play The Guitar In A Day,https://www.udemy.com/learn-to-play-the-guitar-in-a-day/,TRUE,20,3,1,14,Beginner Level,1 hour,2015-01-09T03:55:17Z,Musical Instruments
383852,88 Logic - The Essential Guide To Learning Piano,https://www.udemy.com/88-logic-the-ultimate-course-for-learning-piano/,TRUE,25,3,0,5,Beginner Level,32 mins,2015-01-13T15:45:05Z,Musical Instruments
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,https://www.udemy.com/intermediate-tuba-solos/,TRUE,50,164,0,20,Intermediate Level,2 hours,2015-04-15T18:00:06Z,Musical Instruments
994050,Instant Harmonica - play Dylan's Like a Rolling Stone now!,https://www.udemy.com/instant-harmonica-play-dylans-like-a-rolling-stone-now/,TRUE,40,28,2,11,All Levels,1.5 hours,2016-10-27T19:48:23Z,Musical Instruments
899702,Advanced Oboe Studies - Become a Master Oboist!​,https://www.udemy.com/advanced-oboe/,TRUE,50,47,0,82,Expert Level,4 hours,2016-07-28T02:46:15Z,Musical Instruments
1111562,Instant Harmonica - play 'I just called to say I love you',https://www.udemy.com/instant-harmonica-play-i-just-called-to-say-i-love-you/,TRUE,40,15,0,11,All Levels,1 hour,2017-02-15T20:44:12Z,Musical Instruments
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,https://www.udemy.com/girl_from_ipanema/,TRUE,30,151,1,5,All Levels,33 mins,2014-10-16T12:34:42Z,Musical Instruments
818786,Drum Lessons For Beginners,https://www.udemy.com/the-music-coach-online-drum-lesson-program/,TRUE,95,14,1,34,Beginner Level,2.5 hours,2016-04-13T21:02:15Z,Musical Instruments
741388,Piano With Willie: Jazz Kids - Vol 3,https://www.udemy.com/piano-with-willie-jazz-kids-vol-3/,TRUE,40,16,1,29,Beginner Level,3 hours,2016-04-13T06:01:56Z,Musical Instruments
629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,https://www.udemy.com/quick-piano-lessons-tutorials-for-drakes-greatest-hits/,TRUE,35,19,1,4,All Levels,33 mins,2015-10-04T21:39:58Z,Musical Instruments
839032,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",https://www.udemy.com/bluegrass-guitar-essentials-webisodes-13-14-15/,TRUE,30,14,1,13,Intermediate Level,1.5 hours,2016-12-15T03:58:40Z,Musical Instruments
23683,Guitar - Rock - Beginner with Marc Seal,https://www.udemy.com/guitar-rock-beginner-with-marc-seal/,TRUE,20,40,1,27,All Levels,1 hour,2012-08-31T22:06:29Z,Musical Instruments
912254,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",https://www.udemy.com/oboe-solos/,TRUE,50,41,0,43,All Levels,2 hours,2016-07-28T03:10:09Z,Musical Instruments
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-11-12/,TRUE,30,9,1,24,All Levels,2 hours,2016-10-22T00:02:49Z,Musical Instruments
619610,Advanced Horn Studies - Learn to Master the French Horn!​,https://www.udemy.com/advanced-french-horn/,TRUE,50,46,0,91,All Levels,7 hours,2015-09-23T17:14:50Z,Musical Instruments
106358,Learn To Play Guitar Complete Beginners Quick Start,https://www.udemy.com/learn-to-play-guitar-for-free-quick-start-guitar-course/,TRUE,20,75,0,11,Beginner Level,1 hour,2013-10-16T16:25:07Z,Musical Instruments
742300,Piano With Willie: Jazz Kids - Vol 4,https://www.udemy.com/piano-with-willie-jazz-kids-vol-4/,TRUE,40,19,0,30,Intermediate Level,3.5 hours,2016-04-13T06:13:18Z,Musical Instruments
636846,Instant Harmonica - play the old Popeye Spinach song now !,https://www.udemy.com/instant-harmonica-play-the-old-popeye-spinach-song-now/,TRUE,20,22,0,10,Beginner Level,36 mins,2015-10-19T00:15:00Z,Musical Instruments
741316,Piano With Willie: Jazz Kids - Vol 2,https://www.udemy.com/piano-with-willie-jazz-kids-vol-2/,TRUE,40,17,0,38,Beginner Level,3 hours,2016-04-13T05:57:35Z,Musical Instruments
681390,Practice guitar with no previous experience and become a pro,https://www.udemy.com/practice-guitar-with-no-previous-experience-and-become-a-pro/,TRUE,30,26,0,14,Beginner Level,1 hour,2017-01-13T17:26:06Z,Musical Instruments
1195742,The Music Coach Online Spirit Drum Course,https://www.udemy.com/the-music-coach-online-spirit-drum-course-i/,TRUE,95,2,0,86,Beginner Level,5.5 hours,2017-05-04T16:44:06Z,Musical Instruments
794398,Make Electronic Music with the iPad,https://www.udemy.com/playspacemusic/,TRUE,20,13,0,69,Beginner Level,1.5 hours,2016-04-01T06:53:55Z,Musical Instruments
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,https://www.udemy.com/learn-loreena-mckennitt-songs-quicklessons-piano-course/,TRUE,20,1,0,6,All Levels,34 mins,2017-05-29T03:40:21Z,Musical Instruments
721202,Guitar 201: Breakthroughs,https://www.udemy.com/guitar-201-breakthroughs/,TRUE,20,14,1,49,Beginner Level,2.5 hours,2016-01-22T20:11:29Z,Musical Instruments
1058262,Major Scales and Modes for Chromatic Harmonica,https://www.udemy.com/the-major-scales-for-chromatic-harmonica/,TRUE,20,6,1,14,All Levels,1.5 hours,2017-04-10T16:57:05Z,Musical Instruments
132878,Play Guitar with Rhythm - 5 Easy Lessons,https://www.udemy.com/play-guitar-with-rhythm-5-easy-lessons/,TRUE,20,31,0,10,Beginner Level,1 hour,2013-12-12T23:29:50Z,Musical Instruments
944804,Coaching Bundle: Guitar for Music Educators: Part 1,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-1/,TRUE,135,1,1,5,All Levels,30 mins,2016-09-01T23:22:14Z,Musical Instruments
939636,Coaching Bundle: Guitar for Music Educators: Part 2,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-2/,TRUE,135,1,1,6,All Levels,30 mins,2016-09-02T15:11:55Z,Musical Instruments
730702,Ukulele 3:  Intermediate,https://www.udemy.com/ukulele-3-songs-to-learn-in-7-days/,TRUE,25,1,0,11,Intermediate Level,39 mins,2017-05-24T23:03:44Z,Musical Instruments
993892,"Beginners Guitar Course - 'Try it and love it method""",https://www.udemy.com/beginners-guitar-course-try-it-and-love-it-method/,TRUE,25,0,0,16,Beginner Level,2 hours,2016-10-31T18:10:06Z,Musical Instruments
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p1/,TRUE,130,0,0,6,All Levels,32 mins,2017-03-10T16:55:04Z,Musical Instruments
1223240,Learn Pirates of the Caribbean by Ear on the Piano,https://www.udemy.com/learn-pirates-of-the-caribbean-by-ear-on-the-piano/,TRUE,20,0,0,6,All Levels,32 mins,2017-05-22T17:14:43Z,Musical Instruments
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p2/,TRUE,125,0,0,7,All Levels,38 mins,2017-03-10T17:06:46Z,Musical Instruments
1234656,4 Week Rhythm Mastery,https://www.udemy.com/4-week-rhythm-mastery/,TRUE,20,0,0,28,Beginner Level,2.5 hours,2017-07-05T16:07:44Z,Musical Instruments
1214670,Tune that Sour Note on Your Piano,https://www.udemy.com/how-to-tune-your-own-piano/,TRUE,20,0,0,6,All Levels,33 mins,2017-06-20T21:46:40Z,Musical Instruments
1272282,Learn Vikings Soundtracks on the Piano by Ear,https://www.udemy.com/learn-vikings-soundtracks-on-the-piano-by-ear/,TRUE,20,0,0,8,All Levels,35 mins,2017-06-29T15:10:58Z,Musical Instruments
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,https://www.udemy.com/learn-to-play-piano-like-a-pro/,TRUE,35,0,0,13,Beginner Level,31 mins,2017-05-30T00:19:02Z,Musical Instruments
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,https://www.udemy.com/abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018/,TRUE,20,0,0,5,Beginner Level,31 mins,2017-07-06T16:12:34Z,Musical Instruments
1104500,Instant Harmonica - play 12 bar blues Big Walter style now!,https://www.udemy.com/instant-harmonica-play-12-bar-blues-big-walter-style-now/,TRUE,40,31,2,14,All Levels,1 hour,2017-05-19T12:26:28Z,Musical Instruments
99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,https://www.udemy.com/open-g-and-d-guitar-lessons/,TRUE,20,237,12,6,Intermediate Level,1.5 hours,2013-10-08T07:43:00Z,Musical Instruments
